"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Aerobic Intervals","Bike","","2","","2022-11-01","","63435.94140625","148","298","1160.55"," *11/02/2022 Pawel Migdal: 30 mins ""Warm-up"" + 10 + mins @165 1.4mmol 30 min @ 165 0.9 2 x 5 mins @ 185 1.2 2 x 5 mins @ 195 1.3*","2.16540908813477","8.13700008392334","","73","","142","164","","","0.678232941466885","91.95","4","104","22","0","0","","","","","","94","27","8","0","0","","","","","","",""
"Aerobic Swim","Swim","","0.5","1000","2022-11-02","","1300","","","","","0.536676387257046","0.670103092783505","","23","","","","","","0.807438791089917","28.25","","","","","","","","","","","","","","","","","","","","","",""
"Strength","Strength","","","","2022-11-02","","0","","","","","0.433170855045319","0","","","","86","110","","","0.546785777202083","14.06","","","","","","","","","","","","","","","","","","","","","",""
"Z1 Spinout","Bike","","1","","2022-11-03","","30884.30078125","141","314","535.963","","1.05241632461548","8.15100002288818","","78","","140","159","","","0.617877565247931","37.95","1","60","1","0","0","","","","","","63","0","0","0","0","","","","","","3","3"
"Aerobic Long Run","Run","","1.33333333333333","","2022-11-03","","13106.73046875","","","","","1.28400027751923","2.83500003814697","","173","","153","178","","","0.692595650027782","68.65","63","9","5","0","0","","","","","","","","","","","","","","","","3","3"
"Aerobic Swim","Swim","","0.666666666666667","1500","2022-11-04","","1400","","","","","0.492044447263082","0.786075238629983","","24","","","","","","0.948423804520963","41.98","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Bike","Bike","","2","","2022-11-05","","63972.140625","152","283","1165.321","","2.11782908439636","8.39000034332275","","75","","142","158","","","0.68075403325297","92.77","4","118","5","0","0","","","","","","98","27","1","0","0","","","","","","5","7"
"Run of the Bike","Run","","0.5","5000","2022-11-05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Bike","Bike","","2","","2022-11-06","","31081.859375","143","277","517.624","","1.00527775287628","8.58800029754639","","79","","137","151","","","0.615517884342843","37.81","0","60","0","0","0","","","","","","59","1","0","0","0","","","","","","",""
"Run of the Bike","Run","","0.5","5000","2022-11-06","","6026.81005859375","","","","","0.607355535030365","2.75600004196167","","171","","150","159","","","0.670419161993725","29.87","36","0","0","0","0","","","","","","","","","","","","","","","","",""
"Aerobic Intervals","Run","","1","","2022-11-07","","10080.9599609375","","","","","0.988421976566315","2.83299994468689","","174","","154","162","","","0.69181332221285","52.4","55","4","0","0","0","","","","","","","","","","","","","","","","",""
"Aerobic Swim","Swim","","0.666666666666667","1400","2022-11-07","","1600","","","","","0.617560836474101","0.716524854455889","","23","","","","","","0.86361262216423","39.78","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Intervals","Bike","","2.66666666666667","","2022-11-08","","73479.6171875","147","328","1280.718","","2.41853070259094","8.43900012969971","","77","","140","156","","","0.660250517623776","101.78","3","134","8","0","0","","","","","","113","29","3","0","0","","","","","","",""
"Aerobic Swim","Swim","","0.666666666666667","1700","2022-11-09","","1700","","","","","0.613295833269755","0.765420981539847","","23","","","","","","0.923969536276665","48.38","","","","","","","","","","","","","","","","","","","","","",""
"Z1 Spinout","Bike","","1.33333333333333","","2022-11-10","","32501.919921875","149","277","606.724","","1.12949919700623","7.99300003051758","","69","","141","162","","","0.682433777511195","46.48","5","45","17","0","0","","","","","","48","19","1","0","0","","","","","","",""
"Aerobic Long Run","Run","","1.41666666666667","","2022-11-10","","15221.740234375","","","","","1.41702771186829","2.98399996757507","","174","","160","177","","","0.729327245900506","84.22","30","45","9","0","0","","","","","","","","","","","","","","","","5","3"
"Aerobic Swim","Swim","","0.666666666666667","1600","2022-11-11","","1650","","","","","0.561113891071743","0.815217391304348","","25","","","","","","0.980193163547394","52.84","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Bike","Bike","","1.75","","2022-11-12","","50152.2890625","142","266","901.644","","1.75333333015442","7.94500017166138","","78","","141","156","","","0.613675145549974","65.73","0","103","2","0","0","","","","","","103","2","0","0","0","","","","","","",""
"Run of the Bike","Run","","0.5","","2022-11-12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Bike","Bike","","2","","2022-11-13","","63054.1015625","148","277","1184.47"," *03/15/2023 Pawel Migdal: 190 2.1 185 1.7 185 1.6 185 2.0*","2.20978260040283","7.92600011825562","","75","","136","159","","","0.706156093662794","99.81","8","113","10","0","0","","","","","","77","44","10","0","0","","","","","","",""
"Run of the Bike","Run","","0.583333333333333","","2022-11-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Ride Sub for run","Bike","","1","","2022-11-14","","31820.359375","156","267","565.85","","1.00388884544373","8.80399990081787","","79","","140","152","","","0.715354913788536","50.84","0","60","0","0","0","","","","","","47","12","1","0","0","","","","","","",""
"Aerobic Swim","Swim","Warm Up100m freestyle (fins optional) [Posture] 4x50 Free as 25 Poor posture / 25 Tall and Proud Posture 0:15 SR Feel the difference in strength and power between good vs bad posture [Head position] 100 Free as 25 Looking Down / 25 Looking Forwards / 25 Looking at 45 degrees / 25 Experiment To Find Your Ideal Head Position [Kick] 2x25 Of Knee Into Hip Kick (See video below) - Fins Optional 150 Free -Put all three together (posture, head position and kick) Total: 600m -------------------------------------------- Workout #1 3x100 at 60/70/80% effort 0:30 secs rest - Focus on 'tall and proud' posture 3x100 at 60/70/80% effort 0:30 secs rest - Focus on correct head position with top of head just above surface 3x100 at 60/70/80% effort 0:30 secs rest - Focus on keeping the kick effort easy and small kicks (think of the bucket) 100 Easy swim down *For the sets of 3x100's above, it means the first 100 is at 60%, the next one at 70% and the final 100 is at 80% effort. Total: 1km","0.666666666666667","1600","2022-11-14","","1650","","","","","0.613445556428697","0.743578188373141","","24","","","","","","0.896575081906112","44.21","","","","","","","","","","","","","","","","","","","","","",""
"z1 ride (feeling kinda tired)","Bike","","2.5","","2022-11-15","","73933.2578125","143","303","1254.075","","2.42055559158325","8.48400020599365","","81","","138","151","","","0.654635430255107","103.43","0","145","0","0","0","","","","","","142","2","0","0","0","","","","","","",""
"Aerobic Swim","Swim","","0.666666666666667","2000","2022-11-16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Long Run","Run","","1.41666666666667","","2022-11-17","","4010.21997070313","","","","","0.388131111860275","2.86999988555908","","173","","152","166","","","0.695591910934393","20.34","19","4","0","0","0","","","","","","","","","","","","","","","","",""
"Aerobic Swim","Swim","","0.666666666666667","1900","2022-11-18","","1925","","","","","0.681635835965475","0.779036827195467","","24","","","","","","0.941362869746725","56.86","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Bike","Bike","","2","","2022-11-19","","34431.640625","143","275","517.868","","1.00333333015442","9.5319995880127","","79","","139","156","","","0.652719869948046","42.52","0","59","0","0","0","","","","","","59","1","0","0","0","","","","","","",""
"Run of the Bike","Run","","0.5","","2022-11-19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Bike","Bike","","2","","2022-11-20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Intervals","Run","","1","","2022-11-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Swim","Swim","100m freestyle (fins optional) [Balance] 2x50 as 25 Body Position Kick / 25 Swim 0:15 SR (fins and snorkel) In the drill aim to get your shoulder, back and hips as high in the water as possible. 2x50 as 25 Front Kick / 25 Swim 0:15 SR (fins and snorkel) This drill is similar to 'body position kick' but now aim to keep your head, hips and heels near the surface so you're in a horizontal body position [Alignment & Hand Position] 2x50 as 25 Front Kick / 25 Swim 0:15 SR (fins and snorkel) During front kick drill keep two things in mind. Train tracks (keep hand in line with shoulders) and starting catch position (make sure you fingers are the same depth as your armpit). When you go into the swim after the drill, keep those two things in mind. 4x50 Free - Focus on train tracks, start of catch and keeping your head, hips and heels at the surface Total: 600m 12x50 Freestyle @ 60% effort 0:15 SR - Focus on keeping head, hips and heels near surface by leaning on chest, bracing core, and squeezing butt cheeks 8x50 Freestyle @ 70% effort 0:30 SR - Same focus as above 4x50 Freestyle @ 80% effort 0:45 SR - Same focus as above Total: 1.2km","0.666666666666667","1800","2022-11-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Intervals","Bike","","2.4","","2022-11-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Swim","Swim","100m freestyle (fins optional) [Balance] 2x50 as 25 Body Position Kick / 25 Swim 0:15 SR (fins and snorkel) In the drill aim to get your shoulder, back and hips as high in the water as possible. 2x50 as 25 Front Kick / 25 Swim 0:15 SR (fins and snorkel) This drill is similar to 'body position kick' but now aim to keep your head, hips and heels near the surface so you're in a horizontal body position [Alignment & Hand Position] 2x50 as 25 Front Kick / 25 Swim 0:15 SR (fins and snorkel) During front kick drill keep two things in mind. Train tracks (keep hand in line with shoulders) and starting catch position (make sure you fingers are the same depth as your armpit). When you go into the swim after the drill, keep those two things in mind. 4x50 Free - Focus on train tracks, start of catch and keeping your head, hips and heels at the surface Total: 600m Workout #2 Focus for this set is alignment and hand position 4 sets of: 150 Freestyle @ 70% effort 0:30 SR 50 Freestyle @ 90% effort 0:30 SR 6x100 Pull (Pull Buoy & paddles) 0:30 SR - Done as 25 fast / 25 easy / 25 fast / 25 easy 100 Easy swim down Total: 1.5km","0.666666666666667","1700","2022-11-23","","1600","","","","","0.526558056142595","0.837257980115123","","22","","","","","","1.01286710384867","54.71","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Long Run","Run","","1.41666666666667","","2022-11-24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z1 Spinout","Bike","","1","","2022-11-24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2022-11-24","","1000","","","","","0.341439167658488","0.807754442649435","","23","","","","","","0.976259799422712","31.77","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Swim","Swim","100m freestyle (fins optional) [Balance] 2x50 as 25 Body Position Kick / 25 Swim 0:15 SR (fins and snorkel) In the drill aim to get your shoulder, back and hips as high in the water as possible. 2x50 as 25 Front Kick / 25 Swim 0:15 SR (fins and snorkel) This drill is similar to 'body position kick' but now aim to keep your head, hips and heels near the surface so you're in a horizontal body position [Alignment & Hand Position] 2x50 as 25 Front Kick / 25 Swim 0:15 SR (fins and snorkel) During front kick drill keep two things in mind. Train tracks (keep hand in line with shoulders) and starting catch position (make sure you fingers are the same depth as your armpit). When you go into the swim after the drill, keep those two things in mind. 4x50 Free - Focus on train tracks, start of catch and keeping your head, hips and heels at the surface Total: 600m Workout #3 3x200 Freestyle @ 70% 0:60 SR 2x200 Freestyle @ 80% 0:90 SR 1x200 Freestyle @ 90% 0:60 SR 6x50 Recovery with Fins alternating: 1x50 Freestyle 1x50 Backstroke Total: 1.5km","0.666666666666667","2100","2022-11-25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Bike","Bike","","2","","2022-11-26","","33325.25","142","291","516.535","","1.00444447994232","9.21599960327148","","78","","141","151","","","0.650605201388601","42.14","0","60","0","0","0","","","","","","59","1","0","0","0","","","","","","",""
"Run of the Bike","Run","","0.5","","2022-11-26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Bike","Bike","","2","","2022-11-27","","20158.66015625","138","289","342.519","","0.688335835933685","8.13500022888184","","75","","133","157","","","0.643216237252801","27.57","3","37","1","0","0","","","","","","40","1","0","0","0","","","","","","",""
"Aerobic Intervals","Run","","1","","2022-11-28","","2008.81005859375","0","0","","","0.202777773141861","2.75099992752075","","164","","145","158","","","0.668647055542721","10.06","12","0","0","0","0","","","","","","","","","","","","","","","","",""
"Aerobic Swim","Swim","100m freestyle (fins optional) 4x50 of 25 6-1-6 drill / 25 swim (Fins and snorkel) - Make sure your shoulder is out of the water while you're kicking on the side, bring your arm over feeling as though your elbow is leading the way, enter fingers first. 4x50 of 25 Wide Fingertip drag drill / 25 swim (Fins) - Relax your hand so you can drag your fingers on the surface and feel your elbow lead the arm over the water 2x50 of Entry Drill with Kickboard (Fins) - Swap arms on the second 50. This drill helps you enter fingers first because the kickboard ensures you don't over-reach Total: 600m Workout #1 As you change your speed in the set, aim to keep your recovery relaxed and entering with your fingers first 4x50 Free with 0:30 SR - (Build 1-4 so #4 is the fastest) 4x100 Free with 0:45 SR - (Build 1-4 so #4 is the fastest) 4x150 Free with 0:60 SR - (Build 1-4 so #4 is the fastest) Total: 1.2km","0.666666666666667","1800","2022-11-28","","1500","","","","","0.515845001538595","0.802568218298555","","23","","","","","","0.969283405884841","46.98","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Intervals","Bike","","2.66666666666667","","2022-11-29","","31502.130859375","143","311","518.656","","1.0011111497879","8.73999977111816","","79","","134","149","","","0.653779263948618","42.5","0","60","0","0","0","","","","","","59","1","0","0","0","","","","","","",""
"Aerobic Swim","Swim","100m freestyle (fins optional) 4x50 of 25 6-1-6 drill / 25 swim (Fins and snorkel) - Make sure your shoulder is out of the water while you're kicking on the side, bring your arm over feeling as though your elbow is leading the way, enter fingers first. 4x50 of 25 Wide Fingertip drag drill / 25 swim (Fins) - Relax your hand so you can drag your fingers on the surface and feel your elbow lead the arm over the water 2x50 of Entry Drill with Kickboard (Fins) - Swap arms on the second 50. This drill helps you enter fingers first because the kickboard ensures you don't over-reach Total: 600m Workout #2 10x100 Pull @ 70% effort w/ 0:20 SR - (pull buoy and paddles) 8x50 Free as 25 fast / 25 easy w/ 0:30 SR 100 swim down easy Total: 1.5km","0.666666666666667","2200","2022-11-30","","1700","","","","","0.585515833960639","0.801131008482564","","22","","","","","","0.967807587428559","53.08","","","","","","","","","","","","","","","","","","","","","",""
"Zwift - 5K Loop in Watopia","Run","","","","2022-11-30","","2363.9599609375","187","353","192.14","","0.284830302000046","2.3050000667572","","148","","143","167","","","0.872219202585081","19.55","14","1","0","0","0","","","","","","2","0","9","3","1","","","","","","",""
"Z1 Spinout","Bike","","1","","2022-12-01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Long Run","Run","","1.41666666666667","","2022-12-01","","4684.39013671875","0","0","","","0.503333330154419","2.58500003814697","","166","","149","159","","","0.633375046079522","21.98","30","0","0","0","0","","","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2022-12-01","","1000","","","","","0.355763889650504","0.775193798449612","","21","","","","","","0.936951003264536","29.26","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Swim","Swim","100m freestyle (fins optional) 4x50 of 25 6-1-6 drill / 25 swim (Fins and snorkel) - Make sure your shoulder is out of the water while you're kicking on the side, bring your arm over feeling as though your elbow is leading the way, enter fingers first. 4x50 of 25 Wide Fingertip drag drill / 25 swim (Fins) - Relax your hand so you can drag your fingers on the surface and feel your elbow lead the arm over the water 2x50 of Entry Drill with Kickboard (Fins) - Swap arms on the second 50. This drill helps you enter fingers first because the kickboard ensures you don't over-reach Total: 600m Workout #3 4 sets of: 150 Free w/ 0:30 SR - Focus on easy long strokes 3x50 Stroke count w/ 0:20 SR - Count your strokes each lap and try to hold the minimum amount while keeping a normal rhythm and tempo. 6x100 Free w/ 0:30 SR as: 1x Fast 1x Easy Total: 1.8km","0.666666666666667","2400","2022-12-02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Bike","Bike","","2","","2022-12-03","","63487.109375","147","280","1112.737","","2.10220718383789","8.38799953460693","","76","","142","165","","","0.693877286738553","96.43","3","108","16","0","0","","","","","","108","19","1","0","0","","","","","","",""
"Aerobic Intervals","Bike","","1.76666666666667","","2022-12-04","","49232.7109375","155","321","842.24","","1.50361108779907","9.09500026702881","","78","","144","159","","","0.711306239266452","75.43","0","84","6","0","0","","","","","","70","19","1","0","0","","","","","","",""
"Aerobic Bike","Bike","","2","","2022-12-04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Run of the Bike","Run","","0.5","","2022-12-04","","5017.06982421875","205","277","396.843","","0.537821412086487","2.59100008010864","","170","","157","166","","","0.882634861779424","41.34","20","13","0","0","0","","","","","","0","1","18","6","1","","","","","","",""
"Aerobic Intervals","Run","","1","","2022-12-05","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Swim","Swim","","0.666666666666667","1400","2022-12-05","","1500","","","","","0.547922501564026","0.754147812971342","","23","","","","","","0.91253781068083","41.64","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Long Run","Run","","1.41666666666667","","2022-12-06","","3056.85009765625","0","0","","","0.335838884115219","2.52800011634827","","168","","155","165","","","0.518648389145278","11.68","11","10","0","0","0","","","","","","","","","","","","","","","","",""
"Running","Run","","","","2022-12-06","","4134.5400390625","","","","","0.38449889421463","2.98699998855591","","177","","141","155","","","0.746345444769036","23.18","23","0","0","0","0","","","","","","","","","","","","","","","","",""
"Aerobic Swim","Swim","","0.666666666666667","1700","2022-12-07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Intervals","Bike","","2","","2022-12-08","","49105.08984375","141","349","881.85","","1.72707164287567","7.89699983596802","","74","","135","155","","","0.676598819185078","72.44","6","97","1","0","0","","","","","","92","12","1","0","0","","","","","","",""
"Aerobic Swim","Swim","","0.666666666666667","1600","2022-12-09","","1500","","","","","0.534623612297906","0.773993808049536","","24","","","","","","0.935237405341886","43.73","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Intervals","Bike","","2","","2022-12-10","","64047.23828125","138","315","1170.343","","2.3444766998291","7.58799982070923","","72","","140","165","","","0.722826778929225","104.23","9","96","36","0","0","","","","","","97","34","8","1","0","","","","","","",""
"Run of the Bike","Run","","0.5","","2022-12-10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Intervals","Bike","","2","","2022-12-11","","58348.25","141","281","1018.328","","2.00555562973022","8.08100032806396","","80","","132","146","","","0.642261381401016","82.22","1","119","0","0","0","","","","","","116","4","1","0","0","","","","","","",""
"Run of the Bike","Run","","0.583333333333333","","2022-12-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Intervals","Run","","1","","2022-12-12","","8009.31005859375","172","433","525.183","","0.847862482070923","2.62400007247925","","172","","154","175","","","0.755325144942558","48.13","42","7","2","0","0","","","","","","10","32","7","1","0","","","","","","",""
"Aerobic Swim","Swim","200m Easy Freestyle (with fins) 6x50 of 25 Slow Doggy Scoop / 25 Freestyle 0:20 secs rest 2x100 of 25 Single Arm Scoop (Left) / 25 Single Arm Scoop (Right) / 50 Freestyle 0:20 secs rest 4x50 Freestyle (with pull buoy) - This will help you concentrate on the catch and feel the water on your hand and forearm Total: 900m Workout #1 Focus on your catch in this set and start very easy with the 60% effort, so you can increase your pace throughout the set. 6x100 Freestyle @60% w/ 0:20 SR 4x100 Freestyle @70% w/ 0:30 SR 2x100 Freestyle @80% w/ 0:40 SR 100 easy recovery Total: 1.3km","1","2100","2022-12-12","","1500","","","","","0.515452502038744","0.803858520900322","","24","","","","","","0.970021482139237","47.05","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Intervals","Bike","","2.11666666666667","","2022-12-13","","68173.90625","154","314","1260.093","","2.27231979370117","8.33300018310547","","77","","145","162","","","0.753629393207436","120.13","1","87","48","0","0","","","","","","70","54","11","1","0","","","","","","",""
"Aerobic Swim","Swim","200m Easy Freestyle (with fins) 6x50 of 25 Slow Doggy Scoop / 25 Freestyle 0:20 secs rest 2x100 of 25 Single Arm Scoop (Left) / 25 Single Arm Scoop (Right) / 50 Freestyle 0:20 secs rest 4x50 Freestyle (with pull buoy) - This will help you concentrate on the catch and feel the water on your hand and forearm Total: 900m Workout #2 20x50 freestyle w/ :20 SR as: Odd - Minimum Stroke Count* Even - Build (start easy, finish fast) 4x150 Pull @70% w/ 0:30 SR *Try to hold the minimum amount of strokes for each lap. The way to reduce your stroke count is to improve your catch, so try to reduce your stroke count by focusing on your catch Total: 1.6km","1","2500","2022-12-14","","1600","","","","","0.599822500016954","0.737327188940092","","23","","","","","","0.88915192964295","42.16","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Long Run","Run","","1.41666666666667","","2022-12-15","","8760.6201171875","","","","","0.929885506629944","2.61700010299683","","172","","150","160","","","0.644345838219136","42.7","54","1","0","0","0","","","","","","","","","","","","","","","","",""
"Aerobic Swim","Swim","200m Easy Freestyle (with fins) 6x50 of 25 Slow Doggy Scoop / 25 Freestyle 0:20 secs rest 2x100 of 25 Single Arm Scoop (Left) / 25 Single Arm Scoop (Right) / 50 Freestyle 0:20 secs rest 4x50 Freestyle (with pull buoy) - This will help you concentrate on the catch and feel the water on your hand and forearm Total: 900m Workout #3 2x Sets of: 200 @ 70% effort w/ 0:20 SR 50 @ 90% effort w/ 0:30 SR 150 @ 70% effort w/ 0:20 SR 50 @ 90% effort w/ 0:30 SR 100 @ 70% effort w/ 0:20 SR 50 @ 90% effort w/ 0:30 SR 50 @ 70% effort w/ 0:20 SR 50 @ 90% effort w/ 0:30 SR Total: 1.4km","1","2300","2022-12-16","","1500","","","","","0.54241083463033","0.763358778625954","","23","","","","","","0.921810495066466","42.49","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Intervals","Bike","","2.11666666666667","","2022-12-17","","65694.1171875","150","290","1194.277","","2.20388674736023","8.27999973297119","","73","","146","167","","","0.759778473514021","114.95","5","65","62","0","0","","","","","","66","53","12","0","0","","","","","","",""
"Run of the Bike","Run","","0.5","","2022-12-17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Bike","Bike","","2","","2022-12-18","","62171.01171875","141","278","1020.734","","2.00361108779907","8.61900043487549","","80","","137","151","","","0.644018455448525","82.95","0","120","0","0","0","","","","","","117","3","0","0","0","","","","","","",""
"Aerobic Intervals","Run","","1","","2022-12-19","","7522.39990234375","190","322","514.851","","0.750224113464355","2.78500008583069","","175","","151","160","","","0.685264476249721","34.92","44","0","0","0","0","","","","","","30","2","0","0","0","","","","","","4","3"
"Aerobic Swim","Swim","Use fins and snorkel for entire warm up 200m freestyle (with fins) 2x50 of 25 Doggy Scoop / 25 Swim This will help refresh the high elbow catch movement 2x50 of 25 Power Diamond / 25 Swim Keep elbows wide, and shoulders and back relaxed 4x50 of 25 YMCA drill / 25 swim Take your time to make sure you get each of the 4 positions 100% correct, because when you do this it will help change your technique when you move into the full freestyle stroke 4x50 Freestyle 0:30 secs rest Feel yourself moving through the catch and power diamond as you swim. Remember to keep relaxed and keep your normal rhythm and timing, don't over-think it and become stiff and mechanical in your movements Total: 800m Workout #1 Because you're gradually increasing your speed in this set, you can focus on your catch and power diamond and aim to maintain it as you get quicker. 3x200 Freestyle @ 60/70/80% w/ 0:40 SR 4x100 Freestyle @60/70/80/90% w/ 0:30 SR 4x50 Freestyle @ 60/70/80/90% w/ 0:30 SR 100 easy recovery Total: 1.3km","1","2100","2022-12-19","","1700","","","","","0.590433332125346","0.794021485287249","","23","","","","","","0.959747080380561","52.2","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Intervals","Bike","","2.43333333333333","","2022-12-20","","70140.6875","154","325","1293.868"," *03/15/2023 Pawel Migdal: Intervals @ 185 watts Bla 1.9, 1.4, 1.5, NA*","2.32759499549866","8.36999988555908","","78","","141","161","","","0.756212110999955","123.15","5","103","32","0","0","","","","","","71","55","13","0","0","","","","","","",""
"Aerobic Swim","Swim","Use fins and snorkel for entire warm up 200m freestyle (with fins) 2x50 of 25 Doggy Scoop / 25 Swim This will help refresh the high elbow catch movement 2x50 of 25 Power Diamond / 25 Swim Keep elbows wide, and shoulders and back relaxed 4x50 of 25 YMCA drill / 25 swim Take your time to make sure you get each of the 4 positions 100% correct, because when you do this it will help change your technique when you move into the full freestyle stroke 4x50 Freestyle 0:30 secs rest Feel yourself moving through the catch and power diamond as you swim. Remember to keep relaxed and keep your normal rhythm and timing, don't over-think it and become stiff and mechanical in your movements Total: 800m Workout #2 4x150 freestyle w/ :20 SR as: 50 Minimum Stroke Count* 100 @ 80% Effort 16x50 Pull (Build 1-4) w/ 0:30 SR *Try to hold the minimum amount of strokes for each lap. The way to reduce your stroke count is to improve your catch, so try to reduce your stroke count by focusing on your catch Total: 1.4km","1","2200","2022-12-21","","2150","","","","","0.745492497947481","0.795118343195266","","23","","","","","","0.961333170541382","66.23","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Long Run","Run","","1","","2022-12-22","","10088.01953125","184","261","687.096","","1.03426611423492","2.70900011062622","","173","","151","165","","","0.66183059529453","44.88","57","3","0","0","0","","","","","","32","1","0","0","0","","","","","","4","5"
"Z1 Spinout","Bike","","1","","2022-12-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2022-12-22","","1100","","","","","0.335388611323304","0.902378999179655","","22","","","","","","1.09325914562201","43.82","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Swim","Swim","Use fins and snorkel for entire warm up 200m freestyle (with fins) 2x50 of 25 Doggy Scoop / 25 Swim This will help refresh the high elbow catch movement 2x50 of 25 Power Diamond / 25 Swim Keep elbows wide, and shoulders and back relaxed 4x50 of 25 YMCA drill / 25 swim Take your time to make sure you get each of the 4 positions 100% correct, because when you do this it will help change your technique when you move into the full freestyle stroke 4x50 Freestyle 0:30 secs rest Feel yourself moving through the catch and power diamond as you swim. Remember to keep relaxed and keep your normal rhythm and timing, don't over-think it and become stiff and mechanical in your movements Total: 800m Workout #3 15x100 @ 75% effort w/ 0:30 SR - Hold the same pace for all 100's in this set Total: 1.4km","0.666666666666667","1600","2022-12-23","","1850","","","","","0.621175554593404","0.82258781680747","","23","","","","","","0.99274136289911","60.77","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Bike","Bike","","2","","2022-12-24","","62254.83984375","141","292","1020.611","","2.00833344459534","8.60999965667725","","80","","140","154","","","0.642785953658507","82.4","0","119","1","0","0","","","","","","117","3","0","0","0","","","","","","",""
"Run of the Bike","Run","","0.5","","2022-12-24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Bike","Bike","","2","","2022-12-25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Running","Run","","","","2022-12-25","","4346.7998046875","183","266","300.822","","0.454874694347382","2.65400004386902","","173","","146","159","","","0.663737389539232","19.71","27","0","0","0","0","","","","","","14","1","0","0","0","","","","","","3","5"
"Aerobic Intervals","Run","","1","","2022-12-26","","7416.259765625","182","370","493.243","","0.750616908073425","2.74499988555908","","173","","151","162","","","0.656725082234436","31.97","44","1","0","0","0","","","","","","23","0","0","0","0","","","","","","",""
